0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
218.26154691147892,99.22116757338347,0.020851458303983047,0.0,0.0,0.1
216.80687138360273,98.58116783302438,0.059748207542511984,0.2743167262346867,4.8538520045381817E-4,0.09970836854268166
215.36188300655488,97.94614905312716,0.09970409193743805,0.5358659817085292,0.012361224565136344,0.0994175868691277
213.92651492680702,97.31608758953826,0.1407314751476152,0.785333098399803,0.035000073789442115,0.0991276522934019
212.50070673421044,96.69092818394589,0.18277939205873245,1.023020586808978,0.06781494911778,0.09883856266706954
211.08439020512012,96.07070499530931,0.2259673204669911,1.2507476302663556,0.1102289082885907,0.09855031512016363
209.67750789712096,95.45523612092458,0.2700096407609432,1.4665329720043077,0.1617510640397228,0.09826290770937753
208.27999565502978,94.84454149832771,0.3149963677426438,1.672001483104544,0.22181000819022062,0.0979763378663767
206.89179221336508,94.23856481713538,0.36087532027733005,1.8675344810429118,0.28990717745029576,0.09769060325071187
205.51283416153794,93.6372642638025,0.4076226823562983,2.0536403528736895,0.36556177134607143,0.09740570129914691
204.14305923632458,93.04059165040829,0.4552019954781242,2.230763681729175,0.4483188449261957,0.09712162952025329
202.7824087525108,92.44846766291285,0.5035167549145597,2.3991389985790708,0.5377483172127696,0.0968383857171942
201.43081993164398,91.86114354474385,0.5530798889937346,2.5621119928077234,0.6334335752106898,0.09655596729225198
200.08823921716768,91.27754646033722,0.6019691629784757,2.7107734866640945,0.7350901789564998,0.09627437246101916
198.75459704172798,90.6987106010502,0.652138567152086,2.855273908913541,0.8420804887311024,0.09599359794372896
197.42983910282985,90.12464194845586,0.703644319810951,2.996088271105242,0.9541911083385726,0.09571364182871903
196.11390699944127,89.55483968368313,0.7556169205512802,3.129975636739044,1.0712220799081411,0.09543450180146318
194.80673974675454,88.98859736628887,0.8068120492341013,3.253091851465095,1.192838159252792,0.0951561752780237
193.5082822025532,88.42638364188693,0.8581348413317338,3.369700927320897,1.318559908240734,0.09487866018806096
192.2184780692939,87.86809207913814,0.9094370873417399,3.4799955015755653,1.4480834459448542,0.09460195432773384
190.93726602379402,87.3136815984543,0.9606945773378844,3.5844269055789133,1.5811130083511018,0.09432605499269084
189.66459367549575,86.76192374685084,1.0096988063134213,3.6776767845300067,1.7173708055702694,0.09405096028865181
188.40039818734138,86.21498939064477,1.0604820600642566,3.771177554068847,1.8563761760010342,0.09377666730725069
187.1446252379814,85.67166619307321,1.1108669889829905,3.859499350434396,1.998110872934684,0.0935031739138013
185.8972167109781,85.13338274148772,1.1635211002457237,3.9491229946517787,2.142343663621208,0.09323047758449822
184.65812962132156,84.5968637551983,1.2124755334289894,4.027136599156304,2.28909689561312,0.09295857721629487
183.42729776731713,84.06368214056201,1.2606691182661003,4.100640797055503,2.4378709850006035,0.09268746945825929
182.2046640523198,83.53575111991977,1.311657009586336,4.17688324578723,2.5884693102524228,0.09241715179558206
180.99018106502345,83.0088998868293,1.357832238334189,4.241548356369809,2.740976083152393,0.09214762262200338
179.78379868105637,82.48269218708987,1.39843677545121,4.2945076059620915,2.894893345947049,0.09187888004863959
178.585451114922,81.96186949682546,1.4422181484116967,4.351548706512012,3.049738297384119,0.09161092063188968
177.39509016261655,81.44393210492527,1.484633723515863,4.404901640087976,3.2056649713869394,0.09134374260867015
176.21267219818645,80.92586423346222,1.5201909295253793,4.446342919519071,3.3625021743513357,0.09107734464651329
175.03812038176324,80.41661750205803,1.5653651023036872,4.501601161661144,3.519773217023304,0.09081172211249586
173.87139570910472,79.91018682457182,1.6091794207944,4.5535431050015065,3.6780320484900004,0.0905468740673242
172.71245746247413,79.4029229122387,1.6449774537092245,4.593193809160169,3.8371232975841796,0.09028279939274347
171.56125771620583,78.8945182654343,1.6722353897913358,4.620717969734516,3.996526735988786,0.09001949623825865
170.41772159193795,78.39234292340322,1.7045273662909333,4.6548828173125205,4.15575660215472,0.089756960023903
169.28180710569916,77.89262274989133,1.7349691200515014,4.68636643477341,4.315079934169021,0.08949518942290542
168.1534676779098,77.3952730639089,1.7634442189081274,4.715205162878149,4.474384311192637,0.08923418262928169
167.03264975562158,76.90029362037707,1.7899968410066505,4.741583981115696,4.633559841801772,0.08897393710721488
165.91927781646714,76.4167098547273,1.8312365532774488,4.78560445194953,4.7925270149908314,0.08871444804812338
164.81334159191425,75.9307439352026,1.8619125546096396,4.816689126303575,4.951990181645311,0.08845571725570213
163.71477590904433,75.44708696995575,1.8906795207153289,4.845449643742736,5.111417032593212,0.08819774092592447
162.6235592099942,74.96058392072582,1.9081045130022611,4.861441765130267,5.2706971487481695,0.08794051970093113
161.53962005512858,74.47633229224937,1.923592489849984,4.875523880201417,5.429313550999909,0.08768404907462361
160.4629142797836,73.9943069551057,1.9371341845408123,4.887745929276802,5.587191753273749,0.0874283273124626
159.393650878664,73.50965542437903,1.939659212474804,4.888084991315262,5.744199165197272,0.08717337906776747
158.3312584080986,73.03234640646451,1.9499197384361013,4.897309995593632,5.89997187209646,0.08691914765314973
157.27596198213698,72.55727300638881,1.9583655265986628,4.904898878101901,6.054826762085549,0.08666565924964907
156.22765363145353,72.0898496498569,1.9750129985264904,4.921635125964601,6.208725104305843,0.08641290530189846
155.1863407207985,71.62450918650018,1.9896495745849079,4.936514803654418,6.362035485124227,0.08616088934331367
154.15197281703615,71.16128387825114,2.002376429263655,4.949673618229362,6.5146857649466545,0.0859096088235757
153.12450336690088,70.70017462123143,2.0132339998401703,4.961186046961859,6.666609813423087,0.08565906157327606
152.10385254449147,70.22455316926909,1.991803689917153,4.939074189745223,6.817712191654499,0.08540924183266384
151.09004422404126,69.76826421691739,2.000114210980842,4.948494518224894,6.966666141247832,0.08516015490771038
150.0830711200545,69.30893053152455,1.997146707749603,4.9462307049399135,7.11473939292268,0.0849118028286225
149.0826759549141,68.83507071376968,1.9620663461493606,4.91006746557198,7.261476285579504,0.08466416058427126
148.08906592849902,68.38128292074661,1.958130414286208,4.906904820218394,7.4054945342533465,0.08441725328830835
147.10197326051735,67.94560494498222,1.9819646820362722,4.9340604336627045,7.548236335757827,0.08417105460627229
146.12155341397045,67.50080318092058,1.9835113200457295,4.937766910402237,7.69087952905302,0.083925584172816
145.14769283511902,67.05818985084001,1.9836040306075564,4.940233235571429,7.832482535430975,0.08368083234620473
144.1801761229425,66.58470116290825,1.9218053628797638,4.876033183211783,7.972972439073221,0.08343677810279897
143.21912746434631,66.12761878933448,1.8846948934912817,4.836595181514117,8.109631090611368,0.08319343772794256
142.264486592653,65.6744596371682,1.8494371742642348,4.798107235517523,8.243508426739481,0.08295080724811858
141.3162130903975,65.2251616966235,1.8159522018118226,4.760585629960471,8.374666208064335,0.0827088848505492
140.3743361823279,64.79306379228302,1.8086701339123525,4.75388378385747,8.50318468378467,0.08246767650341455
139.4387319092548,64.36335336624153,1.8005379137304212,4.746328801935451,8.630353073775096,0.08222717104232813
138.5093237162087,63.9316752957469,1.783634945362041,4.728152051158696,8.756142552246537,0.08198736249050129
137.5861106500238,63.50272551405517,1.7665712340813173,4.70963332973458,8.880126375235335,0.08174825335329725
136.6695271130666,63.08479747880912,1.7641894502612419,4.7095887335421045,9.002250351207978,0.08150989570938683
135.75874624948025,62.668984858126834,1.7608503653322944,4.708591392532947,9.123403763330819,0.08127219839576227
134.85386243800124,62.24717073669903,1.7415943189472414,4.6876043103055,9.24351120620898,0.08103517448008082
133.95506720845742,61.83975048588764,1.7436532170794887,4.694010681211904,9.361771833194403,0.08079884840439494
133.06217458466054,61.41037377659288,1.7005397698697637,4.6422474968550755,9.479264365704031,0.08056320139447157
132.17522708261083,60.97756387018673,1.6461778598333288,4.57319578687524,9.593608372536751,0.0803282408810794
131.2942408172352,60.568141834337176,1.6297260152554711,4.553694631821814,9.704156456266302,0.08009397134150435
130.41924034371667,60.16817823178054,1.6256264718337468,4.5514798829693985,9.812974938307205,0.07986039831251127
129.55004848005166,59.77039732365622,1.620688026660006,4.5483305494974555,9.920796744755938,0.07962750376919794
128.68663889738116,59.37481302691523,1.6149581348602826,4.544287294528275,10.027589328446734,0.07939528716986642
127.82892870821443,58.98769251312716,1.619995683887691,4.556036017156065,10.133358619657944,0.0791637412896324
126.97688447661758,58.582532424593346,1.5872390479064273,4.514002877253328,10.238678012183636,0.07893286466307087
126.13066660675075,58.19682159182605,1.5852840793888934,4.51600639208544,10.341399152207009,0.07870267887631943
125.28997445017885,57.81945141385229,1.5940155502468822,4.533965028621462,10.443385746041129,0.07847315077105023
124.45485355830088,57.42145750016773,1.560294118390129,4.490084886104606,10.545200674091134,0.07824428820474662
123.62530909162665,57.03014186570812,1.5341691774426822,4.456151784693932,10.644346466561332,0.07801609429762302
122.80135514709372,56.65086057340734,1.5254484286687657,4.448108546518115,10.741271069795381,0.07778857330220885
121.98303622769093,56.27662483753531,1.5212820124055921,4.447328126337122,10.83704379900889,0.0775617332291177
121.16996834330703,55.89277578288218,1.4951153158615158,4.4124284258382565,10.931975497024814,0.07733553005095634
120.36231500923903,55.5090903699586,1.4647365038916027,4.36981338253536,11.024655516753517,0.0771099859809251
119.56011080215652,55.139515909670166,1.4556868325981702,4.360751874809211,11.114813460003989,0.0768851077592042
118.76320846800498,54.76683522280481,1.4365241851379953,4.335059472743299,11.203830113487834,0.07666087984795011
117.97161987078347,54.39677822251825,1.4177435156305493,4.309499355960904,11.291034324933282,0.07643730614179614
117.18533855938459,54.041262166375816,1.4211985055352447,4.321740869069652,11.376498358591546,0.07621438832782076
116.40430229063487,53.680564668648984,1.410783316994074,4.310472443851986,11.461720537128151,0.07599212117697822
115.62843575101545,53.31713616104788,1.3910531694082675,4.283126041883376,11.545749820766003,0.07577049775239095
114.85775508043757,52.958696182065204,1.3761471000882295,4.263670263767473,11.627946316562701,0.07554952249015945
114.09216493096446,52.586117332126584,1.331077666428357,4.18993777685269,11.708602724651957,0.07532918585993204
113.33173123571746,52.24363261524724,1.3368837648553913,4.207382974604679,11.785616170607504,0.07510949857740286
112.57635104356658,51.890372504926496,1.318723722726438,4.180656147373475,11.862651158579695,0.0748904500987138
